GEOID,scag_area,lac_com_area,lac_food_area,cbg_area,scag_coverage_pct,lac_com_coverage_pct,lac_food_coverage_pct,scag_area_acres,lac_com_area_acres,lac_food_area_acres,cbg_area_acres
060371838102,44257.98797884632,51672.5933170772,2454.159705828957,258491.55047253612,17.12,19.99,0.95,10.936387002482038,12.768575883014059,0.6064360702902107,63.87465318555506
060371838201,4814.612761376541,541.1581956315534,0.0,147335.92162010822,3.27,0.37,0.0,1.1897167230166326,0.1337231023656179,0.0,36.40749911575321
060371838202,1342.2378367242334,0.0,0.0,161320.2461811379,0.83,0.0,0.0,0.3316741926634045,0.0,0.0,39.863100970967096
060371851011,27103.516922116723,19491.474331969283,14309.812795297647,315708.65014600544,8.58,6.17,4.53,6.697424888141423,4.816448200158731,3.5360317495057485,78.01330642681252
060371851012,1433.489000223781,1746.0380300322738,0.0,499406.41542723466,0.29,0.35,0.0,0.35422284622928285,0.4314553934673029,0.0,123.40601279129646
060371851021,1459.9176105735369,1606.181277509323,0.0,780552.7936249899,0.19,0.21,0.0,0.36075349807140633,0.39689603728436024,0.0,192.8787958239647
060371851022,1720.0425886516334,0.0,0.0,682399.7342940932,0.25,0.0,0.0,0.4250317800085324,0.0,0.0,168.62464665583417
060371852021,0.0,0.0,0.0,638871.7973913831,0.0,0.0,0.0,0.0,0.0,0.0,157.86865920301128
060371852022,550.3779965013034,0.0,0.0,324860.13220342103,0.17,0.0,0.0,0.13600136477658878,0.0,0.0,80.27468689160011
060371852023,0.0,1834.6471957265023,0.0,242018.65525628612,0.0,0.76,0.0,0.0,0.4533511951576625,0.0,59.80411212927496
060371852031,2341.6793787354786,3816.4387918616267,0.0,266618.16120002966,0.88,1.43,0.0,0.5786415761562251,0.9430625635090548,0.0,65.88278242940751
060371852032,16153.757048636367,8481.81395913023,811.2665824309656,281493.35020470066,5.74,3.01,0.29,3.9916802976312002,2.095901873904403,0.2004683383231673,69.55852168280292
060371852041,2332.678208077927,0.0,0.0,692797.3012065521,0.34,0.0,0.0,0.5764173384472399,0.0,0.0,171.19394139406768
060371852042,0.0,0.0,0.0,270853.373202784,0.0,0.0,0.0,0.0,0.0,0.0,66.92932610694244
060371853101,7862.2393861864775,7643.219846496557,1206.5376314852504,225065.61916547563,3.49,3.4,0.54,1.9428016627097813,1.8886807558059404,0.29814194168265296,55.61492567902861
060371853102,4145.940216233202,4855.311999342694,1763.2074898380422,196021.82477934466,2.12,2.48,0.9,1.0244841386723673,1.1997737237396817,0.43569805938219247,48.4380477879898
060371853201,4687.376240995189,10095.6357608149,434.7641431071118,209052.0374520023,2.24,4.83,0.21,1.1582758941112437,2.4946859258297214,0.10743255943072812,51.65788346106516
060371853202,32158.032086896794,65768.219992753,37349.57935882353,347116.1745916105,9.26,18.95,10.76,7.946422786065975,16.25168108972568,9.229282055100253,85.77427473588307
060371861001,770.2079378108865,0.0,0.0,270124.4953824277,0.29,0.0,0.0,0.19032252628179785,0.0,0.0,66.74921647510034
060371861002,1897.2228340655063,0.0,0.0,238865.31810579877,0.79,0.0,0.0,0.46881397213997344,0.0,0.0,59.0249055498092
060371861003,3740.8248528541185,6912.956122064799,0.0,542725.9226410047,0.69,1.27,0.0,0.9243779522663695,1.7082286596085983,0.0,134.11049614632472
060371861004,4145.802276922095,13586.168732517206,483.259836449452,295375.6676613296,1.4,4.6,0.16,1.024450053126277,3.3572154073259384,0.11941610623360177,72.98891703357151
060371862011,3593.586749674501,6958.925494009852,0.0,88480.484066429,4.06,7.86,0.0,0.8879946246136683,1.7195879387988864,0.0,21.86400376763438
060371862012,44755.84391139561,26460.557171385408,3035.573391031805,433545.98677105445,10.32,6.1,0.7,11.059409882610321,6.538546073668929,0.7501065207624908,107.13154644462003
060371862021,0.0,0.0,0.0,186482.62770393473,0.0,0.0,0.0,0.0,0.0,0.0,46.080860855780166
060371862022,35075.541877651056,41668.603374369646,9303.069336484057,221780.9154004751,15.82,18.79,4.19,8.667355155844497,10.296536132027624,2.2988384972073814,54.80325770217152
060371862031,2172.1753939826554,0.0,0.0,589532.6069027233,0.37,0.0,0.0,0.5367562293436742,0.0,0.0,145.67667971602987
060371862032,780.5052486396282,1341.5438272881984,0.0,253176.6131912794,0.31,0.53,0.0,0.19286704720222006,0.33150269919697123,0.0,62.561303581196064
060371863011,2984.6584756052507,6040.16141722746,0.0,1043487.3715929518,0.29,0.58,0.0,0.7375251711636437,1.4925563911272455,0.0,257.85134501364604
060371863012,1257.296766042912,0.0,0.0,45389.814905746876,2.77,0.0,0.0,0.3106847969904671,0.0,0.0,11.216067527008608
060371863013,412.53341104045353,412.53200475999364,0.0,71640.05607035621,0.58,0.58,0.0,0.10193922590310218,0.1019388784036327,0.0,17.702643383594484
060371863021,21315.341798926347,25703.189737160985,0.0,541143.4286136802,3.94,4.75,0.0,5.267135666326709,6.351396504924094,0.0,133.7194533560332
060371863022,2061.2624114703913,1474.9121519026303,0.0,654730.8154217573,0.31,0.23,0.0,0.5093490344903201,0.36445872992645717,0.0,161.78750790310156
060371863023,12230.163049645673,17851.33748333229,951.7446386785329,489407.1970481453,2.5,3.65,0.19,3.022139105788324,4.411161558517932,0.2351812219999883,120.9351521193581
060371864011,11968.18174594778,5853.876634368565,766.912477297695,244798.99030536527,4.89,2.39,0.31,2.9574021158007913,1.44652441879737,0.18950820025457568,60.491147882184194
060371864012,107893.17205156833,99004.38871937025,53792.2152880483,718728.9054558241,15.01,13.77,7.48,26.660983437505294,24.464517241423508,13.292345878717057,177.60178035413963
060371864031,3363.7753128798104,5972.330186523662,0.0,184422.64506706723,1.82,3.24,0.0,0.831206981858999,1.4757949289887962,0.0,45.57182806048129
060371864032,11363.848261862786,4193.545267794035,718.3380438412995,361222.7273794093,3.15,1.16,0.2,2.8080680596825873,1.036247603098071,0.17750519634578166,89.2600798436988
060371864041,14992.42758299709,11461.120311350192,6312.343590751153,222308.52937221996,6.74,5.16,2.84,3.7047095370153476,2.832104506577266,1.5598140709443797,54.93363395392694
060371864042,9044.923139694156,9217.009110421333,0.0,178844.01434916686,5.06,5.15,0.0,2.235049182775315,2.2775725522170016,0.0,44.19331838887007
060371871011,0.0,10867.489546895704,0.0,336395.8523846396,0.0,3.23,0.0,0.0,2.6854151500760945,0.0,83.12522542747861
060371871012,42728.05928059899,33145.74240155705,3387.0497178400738,451764.1143733485,9.46,7.34,0.75,10.558333387884067,8.190491320149151,0.8369582125751261,111.63334381540238
060371871021,0.0,3433.387267813166,0.0,248471.02478736002,0.0,1.38,0.0,0.0,0.8484084705374809,0.0,61.398527363618086
060371871022,29624.713958061187,60650.72743764811,15282.415019645337,1942267.4297600938,1.53,3.12,0.79,7.320426243462367,14.987121139741106,3.776366993168998,479.9447341421187
060371872001,9552.855155398522,11483.065681051978,2250.185132362243,390150.9896595549,2.45,2.94,0.58,2.3605619172753287,2.8375273255288636,0.556032855504116,96.40840912961639
060371872002,10340.373806823514,45035.718474737805,911.0498927229039,561206.8037644026,1.84,8.02,0.16,2.555162014048209,11.128568393347951,0.22512533127691323,138.67722132617132
060371873001,44362.3273683362,37438.167552192506,17348.865636520706,708421.7040230813,6.26,5.28,2.45,10.962169827123985,9.25117267441618,4.286998061135045,175.05481541224282
060371873002,7060.839033893873,9952.46184270467,0.0,460448.0502130199,1.53,2.16,0.0,1.7447713229485968,2.4593068801789446,0.0,113.77919109370077
060371881001,49392.936198039104,96480.4492255335,1490.5198753900684,1476188.550471874,3.35,6.54,0.1,12.205260340999812,23.84083820999893,0.3683154823926546,364.77413488181423
060371881002,85165.34982203989,110105.51741104624,99767.80057043121,353785.8368126901,24.07,31.12,28.2,21.04481625555975,27.207665881496194,24.65316041809648,87.42238416328009
060371881003,3902.770279019961,8313.74305154923,0.0,278410.401548156,1.4,2.99,0.0,0.9643955385759427,2.0543706481730677,0.0,68.79670847898376
060371882011,0.0,759.0947521587185,0.0,403721.18794340285,0.0,0.19,0.0,0.0,0.18757639830190345,0.0,99.76167815313171
060371882012,17143.52412067414,12424.832525894559,0.0,238984.13050710905,7.17,5.2,0.0,4.236257067530734,3.0702429809768184,0.0,59.05426473355801
060371882013,4106.433309384977,0.0,0.0,133528.16891363775,3.08,0.0,0.0,1.014721769385049,0.0,0.0,32.99552911601654
060371882021,0.0,0.0,0.0,181535.69989496676,0.0,0.0,0.0,0.0,0.0,0.0,44.85844837245461
060371882022,0.0,0.0,0.0,428019.496286675,0.0,0.0,0.0,0.0,0.0,0.0,105.76592090530278
060371882023,1498.7577737804081,0.0,0.0,150187.59630458834,1.0,0.0,0.0,0.37035111141688726,0.0,0.0,37.11216327648193
060371883001,49490.74792077743,23633.964261430483,4624.910817662507,314934.7622590302,15.71,7.5,1.47,12.229430144059027,5.840079754402132,1.1428403518501133,77.82207456528867
060371883002,16066.566792873533,18096.591656090033,4664.515453558014,297763.66249273426,5.4,6.08,1.57,3.9701351162207055,4.471765184433649,1.1526268705109408,73.57900340732738
060371883003,8995.396110526593,8458.967312590094,0.0,310187.8680419049,2.9,2.73,0.0,2.222810787339929,2.0902563445958573,0.0,76.64909145898164
060371891011,20818.193221758265,26044.93938027781,3337.0283677973703,165462.63835118528,12.58,15.74,2.02,5.144287577519732,6.435844680852745,0.8245976677913213,40.88670836833326
060371891012,23343.415089916234,25101.933568244196,4126.360374252933,162195.0851335484,14.39,15.48,2.54,5.768283490540135,6.202822869944424,1.019645854350766,40.07927838402483
060371891013,5859.871097292788,1621.7037934103728,0.0,67584.10561141899,8.67,2.4,0.0,1.4480056828449512,0.4007317344974192,0.0,16.700396198226876
060371891021,5497.135603641684,0.0,0.0,365883.6559653891,1.5,0.0,0.0,1.3583717903146144,0.0,0.0,90.41182037992856
060371891022,27011.377291497945,25063.099944082547,15770.101049377075,171226.71447538893,15.78,14.64,9.21,6.674656689569127,6.193226872432208,3.8968768355820664,42.311042597810385
060371891023,2959.0084886852096,1702.556821546171,0.0,97361.78664015561,3.04,1.75,0.0,0.731186921361139,0.4207109528576911,0.0,24.058621428040414
060371892011,15719.208293783548,13848.332671378466,371.66326855064693,162865.48982354303,9.65,8.5,0.23,3.8843009617972126,3.4219975274451846,0.09183999375254112,40.24493899068334
060371892012,22691.93477276238,19437.859519210793,4772.3892396330175,162843.10907996833,13.93,11.94,2.93,5.607299198251481,4.803199691399754,1.179283063569312,40.23940858850479
060371892021,4898.785705533659,0.0,0.0,638058.768686386,0.77,0.0,0.0,1.2105163104917915,0.0,0.0,157.66775543471923
060371892022,602.2678627552156,0.0,0.0,178692.43072216195,0.34,0.0,0.0,0.14882362997154192,0.0,0.0,44.155861258894845
060371892023,1023.5317879249488,0.0,0.0,217878.2789194651,0.47,0.0,0.0,0.25292021289896427,0.0,0.0,53.838895225803874
060371893001,3262.710719498019,0.0,0.0,863359.1436470777,0.38,0.0,0.0,0.8062333769585674,0.0,0.0,213.34069053407634
060371893002,1992.991292708526,0.0,0.0,719752.7574120077,0.28,0.0,0.0,0.4924788736454793,0.0,0.0,177.85477968233826
060371893003,3216.050503753614,2018.1228484766639,1181.7458194677974,323960.6532536607,0.99,0.62,0.36,0.794703386547706,0.49868901632042834,0.29201575151681797,80.05242080259791
060371894001,2554.635837294707,0.0,0.0,859275.8448936829,0.3,0.0,0.0,0.6312642630843999,0.0,0.0,212.3316854379743
060371894002,511.0113417821869,0.0,0.0,210547.37780060156,0.24,0.0,0.0,0.12627365254513528,0.0,0.0,52.02739010832903
060371894003,4560.5547871742765,3089.1777324135232,669.6182476479283,377027.657013768,1.21,0.82,0.18,1.1269376303866065,0.7633524419879164,0.1654662725224161,93.1655630100587
060371895011,12563.941881321525,11616.270907309337,5886.516076975658,106823.29464453328,11.76,10.87,5.51,3.1046176513152504,2.8704430537766084,1.4545898007136715,26.396610972716797
060371895012,2120.271985973667,0.0,0.0,236134.8965677834,0.9,0.0,0.0,0.5239306179081672,0.0,0.0,58.350203694091746
060371895021,0.0,677.9035257072054,0.0,120051.46846204325,0.0,0.56,0.0,0.0,0.1675136093178153,0.0,29.665363910006565
060371895022,2368.5886828717157,6680.663370772802,0.0,129251.0177031331,1.83,5.17,0.0,0.585291010019826,1.650827870688532,0.0,31.938622034552044
060371896001,21218.441501345897,4827.784135548826,0.0,333087.6560640187,6.37,1.45,0.0,5.24319108132881,1.1929714404559217,0.0,82.30775231370332
060371896002,11608.949515437253,6844.050078850791,0.0,224753.2933777662,5.17,3.05,0.0,2.8686338984451862,1.6912016055148076,0.0,55.53774829611464
060371896003,1803.1773109015703,0.0,0.0,512820.8053244723,0.35,0.0,0.0,0.4455748172632699,0.0,0.0,126.72078072400267
060371897021,4543.963672136005,10684.962804603289,0.0,1142669.891501036,0.4,0.94,0.0,1.122837876576109,2.6403118097939684,0.0,282.35987943040794
060371897022,34208.802120709246,29139.29811283123,2414.63473562839,315943.7115515078,10.83,9.22,0.76,8.453179097572633,7.200477375856612,0.5966692374513213,78.0713913650874
060371897031,3675.143063677753,0.0,0.0,1852912.7413715415,0.2,0.0,0.0,0.9081476286964979,0.0,0.0,457.8647097819858
060371897032,23077.69535550439,36198.51724616629,0.0,1531301.224664034,1.51,2.36,0.0,5.702622714204942,8.944848412659685,0.0,378.39277326174357
060371897041,1860.7185505343116,3268.506655695429,0.0,411790.9677913533,0.45,0.79,0.0,0.459793567232812,0.8076655839835878,0.0,101.75576418081555
060371897042,6425.964290879507,22814.761751947524,424.6855120259769,561622.0802424597,1.14,4.06,0.08,1.587890357392163,5.637650405797486,0.10494207545275745,138.77983837869593
060371898011,31845.014188462173,35194.94709909372,14745.024580070574,167670.29108029717,18.99,20.99,8.79,7.8690743788672375,8.696860828638258,3.6435749236010686,41.432231238107484
060371898012,15758.811788936599,18924.88364593861,2713.7941854355713,243076.05597739044,6.48,7.79,1.12,3.8940871985744403,4.676440592551379,0.6705931474154321,60.0654015378271
060371898021,18957.483132454123,11702.783494816556,533.529131544811,142053.46792830012,13.35,8.24,0.38,4.684496101102428,2.8918207797142914,0.13183791957422594,35.10217638115633
060371898022,5598.575988296909,9189.589462095619,738.0081593470164,176953.09865174894,3.16,5.19,0.42,1.3834382552610198,2.2707970095577807,0.18236578774132503,43.72606294413736
060371899031,0.0,0.0,0.0,44746.67807445919,0.0,0.0,0.0,0.0,0.0,0.0,11.05714495497768
060371899032,0.0,0.0,0.0,39222.723302176244,0.0,0.0,0.0,0.0,0.0,0.0,9.692146003765336
060371899041,30287.26895158906,30614.944860030646,2940.7872303167383,98746.89045786351,30.67,31.0,2.98,7.484147147881047,7.5651176282341055,0.7266843503611862,24.40088803528675
060371899042,11767.95130892264,9507.129793278611,8152.011746870102,60855.57035631041,19.34,15.62,13.4,2.9079240972783564,2.3492629342259637,2.0144059724351493,15.037738927298003
060371899051,1879.4492173454314,0.0,0.0,111928.95121654718,1.68,0.0,0.0,0.4644220158003082,0.0,0.0,27.65824618758463
060371899052,18815.762490638524,21938.004719109027,3971.9391669475945,146441.62652997195,12.85,14.98,2.71,4.6494761678448135,5.420999024743909,0.9814875430129603,36.18651398636088
060371899061,12175.52674129463,14631.419951188807,3840.6948058214543,111667.24328852828,10.9,13.1,3.44,3.0086381799712822,3.6155026084448036,0.9490563550914709,27.593576750198537
060371899062,10514.122768355612,9932.587203783445,0.0,91112.15219936466,11.54,10.9,0.0,2.598096317467122,2.4543957499467934,0.0,22.51430312551843
060371899071,8377.92617751198,7123.571979635291,2758.9170938226393,81244.88489305809,10.31,8.77,3.4,2.070230643997848,1.7602729714365888,0.6817432609053264,20.076048273755056
060371899072,9552.26179034643,3864.473624121992,452.8560889890297,81011.73517744009,11.79,4.77,0.56,2.3604152935777822,0.9549322290584638,0.11190317661936275,20.01843572433831
060371901011,25402.27014239961,46158.15209525024,22511.765221118956,123099.82242374106,20.64,37.5,18.29,6.27703765366964,11.405927781316247,5.562778332463865,30.41862857855885
060371901012,19121.025953296576,37081.02777489724,993.285450314979,101274.72736707615,18.88,36.61,0.98,4.724908412232919,9.162921513510534,0.245446180105868,25.02553013902452
060371901021,56686.40812177409,50592.796174486706,15063.483808666166,202368.57400407267,28.01,25.0,7.44,14.007516502934406,12.50175219818708,3.7222679127649214,50.00636367624266
060371901022,20662.224422389674,39375.55426800185,3296.9177279878313,173874.81117142446,11.88,22.65,1.9,5.10574684785478,9.729911357875666,0.8146861128402931,42.96540154204618
060371902011,52497.247999019084,77148.33008123995,3353.8527200977333,148909.42138115774,35.25,51.81,2.25,12.972352492773993,19.063767534279584,0.8287550557844404,36.79631937444585
060371902012,19736.155979551186,15922.264447268062,4839.393452145968,77946.87865730959,25.32,20.43,6.21,4.876910352022472,3.934477230063259,1.1958401650622315,19.261093184789335
060371902021,1601.263331342305,4252.912948974795,0.0,69377.36170776289,2.31,6.13,0.0,0.39568078632072423,1.0509176766030637,0.0,17.14351942998226
060371902022,0.0,2919.8637119923224,0.0,52629.70960201019,0.0,5.55,0.0,0.0,0.7215140363839961,0.0,13.005084467710862
060371902023,12087.972059494943,30070.149103757387,1689.935836710248,89373.11434937055,13.53,33.65,1.89,2.987002946925934,7.430495665058509,0.41759223958531905,22.084577514209798
060371903021,2916.1495198822904,18876.533972228615,0.0,132534.74251038986,2.2,14.24,0.0,0.7205962395258044,4.664493127985458,0.0,32.75004810568242
060371903022,4968.133524652092,5485.913496571305,0.0,107305.08742651265,4.63,5.11,0.0,1.2276525297889678,1.355598747266123,0.0,26.515664561895935
060371903031,24115.107574887676,14646.476706112622,232.26695024019986,111927.34084333394,21.55,13.09,0.21,5.958972856414348,3.619223213613911,0.05739441334131969,27.657848255697466
060371903032,3722.7117607185733,4837.577250773179,0.0,51601.764525733386,7.21,9.37,0.0,0.9199021097246658,1.1953913719291873,0.0,12.751073707510189
060371904011,5090.383477151961,4745.157843315044,0.0,54685.95889174654,9.31,8.68,0.0,1.2578611509357909,1.1725540389942757,0.0,13.51319473284275
060371904012,7529.734357811588,6971.893935508514,0.0,56672.16012333881,13.29,12.3,0.0,1.8606378808334536,1.722792510482448,0.0,14.003995745845911
060371904013,2899.563481639759,3873.0880398380214,0.0,55574.608140936456,5.22,6.97,0.0,0.7164977402188547,0.9570608975400899,0.0,13.732784744554335
060371904021,16696.841505605076,15183.540991885047,3864.6287072707987,105419.62462248516,15.84,14.4,3.67,4.1258793895393415,3.7519346888220966,0.9549705509391088,26.049756556464573
060371904022,13387.522733833952,16251.378772196284,12362.60884636457,51728.64757054157,25.88,31.42,23.9,3.3081289120443866,4.015803150870956,3.05486717491027,12.78242719069923
060371905101,41724.617073312584,47584.51971904255,3835.708082376823,162325.0774729856,25.7,29.31,2.36,10.310377418472305,11.758390897105862,0.9478241088924141,40.11140019064928
060371905102,26411.497059508565,24205.813911684258,0.0,156071.5393994254,16.92,15.51,0.0,6.526423056008779,5.981386880369956,0.0,38.56611727946274
060371905201,16879.517608692466,15106.72139012876,5898.464552095113,101391.14196332314,16.65,14.9,5.82,4.171019637677686,3.732952151825953,1.4575423332160153,25.05429681223848
060371905202,21111.15109676895,22251.374613724278,5638.473097033605,142574.03338634604,14.81,15.61,3.95,5.216679044978057,5.498434412093136,1.3932970455348381,35.230810907245406
060371907011,91590.5444036824,116033.84012566024,12286.470919354713,214588.12135817396,42.68,54.07,5.73,22.632516413657285,28.672586327351347,3.03605308341238,53.02587958653395
060371907012,68581.48603138526,94718.0588676784,5582.195008343836,227927.69398767003,30.09,41.56,2.45,16.946854267370526,23.40534206832709,1.3793904269609099,56.32215976975453
060371907021,23810.44833210519,23573.933346771308,1655.7350840129347,101000.10053302872,23.57,23.34,1.64,5.883689918009083,5.825245792335454,0.40914104954358527,24.95766837043611
060371907022,5678.730531923597,5221.656980837665,1580.2210165967372,99010.84466521355,5.74,5.27,1.6,1.403244874340219,1.2902995401405781,0.39048111710856853,24.466112540383843
060371908011,35740.46073251423,34697.963542382524,8303.993014597223,162022.4114359675,22.06,21.42,5.13,8.83166018312017,8.574053517274228,2.051961361572723,40.03660978411476
060371908012,12285.438222272227,30975.320239029686,10222.378250214668,162176.4008217596,7.58,19.1,6.3,3.035797898405872,7.654168323733037,2.5260046770209494,40.07466139003281
060371908021,16750.805290141114,18363.280973808833,0.0,159823.41975476875,10.48,11.49,0.0,4.139214131102531,4.537665550021771,0.0,39.49322710588902
060371908022,57987.47104537888,68752.45145538832,7537.448027407472,244152.77163568232,23.75,28.16,3.09,14.329016152984552,16.989100743686496,1.8625439701014563,60.33146377130098
060371908023,19596.19887867499,24210.883610332647,3112.624280069397,82791.79357460912,23.67,29.24,3.76,4.842326199221421,5.982639630188389,0.7691462100905092,20.458297733604596
060371909011,7769.305136894408,8465.468879843413,0.0,44888.51543000633,17.31,18.86,0.0,1.9198371095870999,2.0918629168521234,0.0,11.092193728826452
060371909012,32814.955956382975,35815.592354503424,1682.8077257703992,190918.0463925449,17.19,18.76,0.88,8.108752209430245,8.850225611232059,0.41583084501238743,47.17687668279578
060371909013,35218.896886067894,70329.43338479559,20174.97683901772,254402.38512188697,13.84,27.64,7.93,8.702778949884568,17.378781464919506,4.985345347896699,62.864198421700586
060371909021,6642.240198769929,10867.785510320198,1490.3100291568526,252108.71447331083,2.63,4.31,0.59,1.6413332981135833,2.685488284231005,0.3682636282591463,62.297420061124136
060371909022,3113.7962442932308,6670.789656378285,0.0,121554.50294943573,2.56,5.49,0.0,0.7694358087571055,1.6483880227265768,0.0,30.03677182037199
060371909023,3942.7388630974847,0.0,0.0,113336.67382700088,3.48,0.0,0.0,0.9742719907911217,0.0,0.0,28.006102020240746
060371910001,45418.0197537113,69919.95992881838,2730.4782174427705,239558.35215282836,18.96,29.19,1.14,11.223037096724081,17.27759837037958,0.6747158615089814,59.19615799237018
060371910002,32487.372162977044,34640.223835679164,5515.504528717849,153920.847193169,21.11,22.51,3.58,8.02780449119821,8.559785725023493,1.3629108505527021,38.03466966141729
060371910003,49790.318543191526,115332.93611838981,1593.2049098191292,255235.63450976045,19.51,45.19,0.62,12.303455656987017,28.499389175262927,0.39368950699621663,63.07009882954834
060371911101,29379.595392248673,26164.292862474536,12529.014433250384,156282.37921895308,18.8,16.74,8.02,7.259856126752581,6.465337568600401,3.0959868909359565,38.618216933495596
060371911102,23162.09447690098,47370.28464093161,27325.116629226442,116473.55254001511,19.89,40.67,23.46,5.72347819129314,11.705452256405609,6.752183368299783,28.78124163123636
060371911201,16249.248227230493,10428.388825114147,1184.6476898051062,183478.690729738,8.86,5.68,0.65,4.015276681744451,2.5769109987177554,0.29273281929348693,45.33857186386796
060371911202,28620.9204557167,28344.509079475058,8806.32279602874,196187.20747357642,14.59,14.45,4.49,7.072383467151271,7.004080728583215,2.176089753835676,48.47891474173601
060371912011,61006.99286473283,68670.7655368645,26820.711814788036,325534.4739359091,18.74,21.09,8.24,15.07515624400444,16.968915713629176,6.627542224214106,80.44132036264581
060371912012,25529.869431031515,39836.39043340874,2271.748582474291,246764.56923997888,10.35,16.14,0.92,6.308568124561965,9.843786454322403,0.5613613000698018,60.97685301462572
060371912031,7896.909173736872,12592.391738702421,306.57761329818396,90898.63132170078,8.69,13.85,0.34,1.951368753787807,3.111647764176043,0.07575697808334085,22.461540967592097
060371912032,12412.330843281521,17188.338054654592,1331.3948176780211,114313.8572900884,10.86,15.04,1.16,3.067153747925742,4.247330831782017,0.32899482430573446,28.247569312650395
060371912041,13876.142557486812,10209.339219644167,2629.448809888425,201090.1260742464,6.9,5.08,1.31,3.4288694999605456,2.522782662397864,0.6497509512158631,49.690452312857026
060371913011,12097.894837850969,17134.32959286607,1254.9572230714643,137248.6204930847,8.81,12.48,0.91,2.989454918856814,4.23398505022931,0.3101066833320487,33.914872722785894
060371913012,23016.21439316919,30391.63491325979,5353.545386832048,136293.15978994168,16.89,22.3,3.93,5.687430437554134,7.50993653865188,1.3228898750149165,33.67877324125886
060371913021,15478.390290274006,12352.357729836698,3711.7966864191876,122534.70030806272,12.63,10.08,3.03,3.824793537175826,3.0523340688501857,0.9172049361261736,30.27898386258862
060371913022,57209.58933140431,113529.74346420717,13853.210561767215,299952.15350150224,19.07,37.85,4.62,14.136797395316535,28.053810566592333,3.4232028804104515,74.11979131288645
060371914101,14160.524545640874,18393.61276537332,0.0,159112.15096882344,8.9,11.56,0.0,3.499141819625746,4.545160698946896,0.0,39.31746876121232
060371914102,13903.675781010103,19587.454677480517,0.0,152280.3908609739,9.13,12.86,0.0,3.4356731076622893,4.840165460049635,0.0,37.62930407366999
060371914201,13941.405603388703,16813.930411916885,7322.571287927438,153127.84095132898,9.1,10.98,4.78,3.4449963498138416,4.154812688399094,1.8094467714238216,37.83871355152157
060371914202,3977.873732765924,4588.219743407857,0.0,74055.9309882654,5.37,6.2,0.0,0.9829540061633406,1.133773789949978,0.0,18.29961907676139
060371915001,15624.1789834759,16149.008994517815,1014.7746061013125,372612.9160743681,4.19,4.33,0.27,3.86081870782308,3.9905070279070087,0.25075626614385726,92.07465676614959
060371915002,11060.197669506326,10050.388770458962,0.0,145684.01979553027,7.59,6.9,0.0,2.7330343642256136,2.4835051510175763,0.0,35.999305285244574
060371915003,3245.0949355552157,1887.1437893622451,0.0,123101.58180688323,2.64,1.53,0.0,0.8018804219475378,0.4663233859537495,0.0,30.41906333160134
060371916101,25769.249949356858,24261.117451598675,5507.8569929631685,193488.36849585688,13.32,12.54,2.85,6.3677203388585575,5.9950526826969925,1.361021103312758,47.81201710662817
060371916102,23075.340226818324,25011.470431291673,0.0,224447.2193851138,10.28,11.14,0.0,5.702040749232567,6.180468941979055,0.0,55.46211576540309
060371916201,28718.75862813839,19284.450364830154,0.0,228854.1982567073,12.55,8.43,0.0,7.096559806069582,4.765291463785971,0.0,56.55110396058594
060371917101,15961.465432168417,24696.086070605383,10567.917066634804,566379.5812600559,2.82,4.36,1.87,3.9441640043909496,6.102535769222891,2.61138917806416,139.95544248247947
060371917102,16924.74898608022,19513.701741312452,0.0,142266.42682250479,11.9,13.72,0.0,4.182196554441372,4.821940712623502,0.0,35.154799669945604
060371917201,8961.217757234772,17274.681909999155,13767.02365898571,128747.20622633486,6.96,13.42,10.69,2.2143651323118343,4.268666863094282,3.4019056329211543,31.814127507390282
060371917202,23158.531309422942,33429.222186912884,5003.429469030776,135586.1035250868,17.08,24.66,3.69,5.722597713434248,8.260540700647736,1.2363743475889064,33.504055833213144
060371918101,10946.981190591898,10321.184500819472,0.0,80603.09951513304,13.58,12.8,0.0,2.705057963015095,2.55042023326799,0.0,19.91745965312284
060371918102,26991.014908359823,46527.15413428902,5646.068918278058,202004.18642452074,13.36,23.03,2.8,6.6696250351162005,11.497110170935088,1.3951740138410051,49.91632154439558
060371918103,22364.82563448711,26109.997116302045,0.0,121648.2417534732,18.38,21.46,0.0,5.526468769856575,6.451920797530404,0.0,30.059935183301942
060371918201,5973.607020131913,11724.657515048493,625.6651715662109,122092.60216362066,4.89,9.6,0.51,1.476110441444633,2.8972259678279246,0.154605230890588,30.169739031960336
060371918202,7599.785364087718,16698.911748379975,516.6258466704757,80539.89992047599,9.44,20.73,0.64,1.8779478614614755,4.126390957669963,0.12766102691730516,19.901842693176537
060371918203,30886.86429087426,52134.849616716754,13699.695577469201,202111.58596071517,15.28,25.8,6.78,7.632310382921051,12.882801902272092,3.385268501654565,49.9428605477563
060371919011,52645.4690508572,96327.92008495335,3366.0536875692064,368257.21125659044,14.3,26.16,0.91,13.008978712329915,23.803147438531017,0.8317699805057474,90.99833866559428
060371919012,74398.237922305,77408.24466603967,3053.1606164043314,404925.52336896857,18.37,19.12,0.75,18.3842049622761,19.1279938269054,0.754452418797118,100.05927591788056
060371919021,27576.2274347284,32735.442880437116,1134.2419902135857,305696.4799663122,9.02,10.71,0.37,6.814234199683871,8.089104100467015,0.2802772996678049,75.53924529524524
